"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.75930862342374e-132,-2.43480468580642,0.076,0.398,3.92167485247386e-128,"4","BASP1"
8.77132679718768e-132,-3.26123746668796,0.017,0.305,1.95521645636111e-127,"4","RAB32"
1.16178603607813e-131,2.93794421680673,0.13,0.017,2.58973725302175e-127,"4","CCR7"
2.28669388720499e-130,-2.00086177140159,0.992,0.991,5.09726934396864e-126,"4","FTL"
2.42107758693955e-130,-0.909842186650252,0.93,0.955,5.39682404904696e-126,"4","SERF2"
8.4202496787908e-130,-2.42511113365223,0.188,0.497,1.87695785589926e-125,"4","TYMP"
3.76000638745958e-129,-2.79224977059643,0.033,0.328,8.38143023828615e-125,"4","CXCL16"
3.88556315526343e-129,-2.3869923021891,0.042,0.344,8.66130882939772e-125,"4","CYFIP1"
1.79493118213546e-128,-3.90462084773958,0.012,0.289,4.00108109809816e-124,"4","COLEC12"
2.16317068401942e-128,-3.63073675985681,0.009,0.285,4.8219237717477e-124,"4","RAB31"
6.06469931892469e-128,1.76725556762027,0.386,0.163,1.3518821251815e-123,"4","GIMAP4"
6.44639434878395e-128,-2.25105778277681,0.191,0.508,1.43696576428743e-123,"4","GLUL"
1.0623652772091e-127,-1.8724943947786,0.15,0.478,2.3681184394268e-123,"4","ASAH1"
2.18222808784862e-127,-3.70575169934044,0.168,0.455,4.86440463062336e-123,"4","CD14"
9.08035103075025e-127,1.26183219643938,0.546,0.301,2.02410104826454e-122,"4","GPSM3"
1.56570438504897e-126,-3.11325264075829,0.017,0.297,3.49011164471266e-122,"4","EMILIN2"
2.58084472857724e-126,1.4324878968798,0.579,0.376,5.75296098447153e-122,"4","HLA-F"
3.07893273846999e-126,-2.36427519413379,0.094,0.402,6.86324896732346e-122,"4","CYSTM1"
3.53148509415385e-126,-3.95987547562361,0.017,0.292,7.87203342337835e-122,"4","CPVL"
4.71615400938117e-126,-2.0450217896044,0.06,0.371,1.05127789023116e-121,"4","SCARB2"
7.18963758801287e-126,0.637040696980022,0.967,0.857,1.60264211474395e-121,"4","RPS8"
1.23633278844834e-125,-2.93481247560467,0.034,0.322,2.75590941873019e-121,"4","DST"
3.81326855382154e-125,1.56013593827688,0.405,0.175,8.5001569333236e-121,"4","CYTIP"
5.34103192727354e-125,1.6189098075117,0.449,0.223,1.19056942690854e-120,"4","CDC42SE2"
7.26507092917835e-125,-1.95069274471022,0.098,0.42,1.61945696082315e-120,"4","LAP3"
3.13491661686724e-124,-2.59445759189814,0.058,0.357,6.98804263065876e-120,"4","TMEM176A"
5.34517969551604e-124,-2.62356187304098,0.036,0.327,1.19149400592748e-119,"4","RAB34"
4.91346701146171e-123,-3.35844857038529,0.058,0.339,1.09526093152493e-118,"4","CD68"
6.27617230315693e-123,-1.82310187712961,0.153,0.492,1.39902156809671e-118,"4","HSBP1"
7.71436030143546e-123,0.530186334485149,0.974,0.877,1.71960805479298e-118,"4","RPL15"
1.86066974232818e-122,0.471286446042233,0.981,0.91,4.14761892262376e-118,"4","RPS9"
4.66259513758591e-122,-1.62226247790764,0.127,0.457,1.03933908211928e-117,"4","METRNL"
7.26321230698816e-122,0.476057553831428,0.996,0.977,1.61904265535073e-117,"4","TMSB4X"
1.07386938810608e-121,-1.93243687817298,0.073,0.383,2.39376225302726e-117,"4","PTTG1IP"
2.0852204528628e-121,-2.92677108156936,0.023,0.298,4.64816491147647e-117,"4","ETS2"
3.07852989943707e-121,-3.45478710456672,0.229,0.491,6.86235099883517e-117,"4","S100A9"
7.88933807784173e-121,1.15622144585334,0.525,0.273,1.7586123509317e-116,"4","LIMD2"
7.980441196805e-121,-3.32093556074331,0.018,0.288,1.7789201471798e-116,"4","DSE"
1.12327466662446e-120,3.1327618905068,0.132,0.02,2.50389155937258e-116,"4","TNFRSF4"
1.92506005220514e-120,-4.89664898248832,0.009,0.269,4.29115136237048e-116,"4","IGFBP7"
7.14435877148844e-120,-0.648812651231104,0.959,0.945,1.59254901375249e-115,"4","GAPDH"
7.9563074626354e-120,0.536640567819802,0.997,0.874,1.77354049649606e-115,"4","MT-CYB"
7.57819822684521e-119,0.503420448990868,0.938,0.851,1.68925616674606e-114,"4","EEF1D"
1.50744839945316e-118,-1.92593632945158,0.051,0.346,3.36025322722103e-114,"4","CTNNA1"
3.31631268894643e-118,2.37492905201052,0.145,0.025,7.39239261493048e-114,"4","P2RY8"
7.66897728660001e-118,-2.0694529279663,0.066,0.366,1.70949172695601e-113,"4","NECTIN2"
7.76202728003746e-118,-3.18743490648332,0.022,0.289,1.73023350099315e-113,"4","LGMN"
1.12532954573459e-117,2.49638073573292,0.2,0.05,2.50847209039698e-113,"4","OXNAD1"
1.84892943175515e-117,-2.95642369401043,0.016,0.279,4.1214485963254e-113,"4","MYOF"
2.91484378372802e-117,-4.39158182219401,0.03,0.291,6.49747827830812e-113,"4","SERPING1"
1.17941257725988e-116,-3.81985116889171,0.162,0.425,2.62902857597e-112,"4","C1QA"
1.44782667123136e-116,-2.73156420622207,0.02,0.285,3.22735043284183e-112,"4","MGLL"
1.55561865762884e-116,0.804945268822541,0.418,0.159,3.46762954972044e-112,"4","CTSW"
1.02391868321422e-115,-3.72611423518755,0.206,0.465,2.28241713675282e-111,"4","C1QB"
5.26399640516395e-115,-1.61608611259953,0.22,0.521,1.1733974386751e-110,"4","LAPTM4A"
7.21132475048662e-115,-2.04587398919015,0.115,0.431,1.60747640013097e-110,"4","TCEAL4"
8.72040075698854e-115,-3.00258274492107,0.029,0.294,1.94386453274032e-110,"4","HMOX1"
1.58022591544329e-114,-3.54584909836873,0.009,0.261,3.52248158811464e-110,"4","FAM20A"
1.9862039589744e-114,2.67168871240229,0.138,0.024,4.42744724494984e-110,"4","INPP4B"
2.08562865201138e-114,2.19638684645779,0.168,0.036,4.64907482819858e-110,"4","PCED1B"
1.03376242397097e-113,1.76694810762958,0.379,0.168,2.3043598192737e-109,"4","APOBEC3G"
3.49215395241362e-113,-2.17580907966227,0.041,0.319,7.78436037532521e-109,"4","PYGL"
3.72619320802109e-113,-3.75847979640927,0.011,0.262,8.30605727999981e-109,"4","PMP22"
4.3610973812367e-113,1.89322140054017,0.315,0.122,9.72132217251473e-109,"4","RIPOR2"
1.47652978055722e-112,-1.21180433145224,0.72,0.807,3.2913325338401e-108,"4","MIF"
5.31150464615658e-112,-1.64039220450205,0.207,0.517,1.18398750067476e-107,"4","TPM4"
9.13989825152953e-112,-3.02573468718941,0.024,0.284,2.03737471924845e-107,"4","TRIP6"
3.58634422830447e-111,-4.29434495161991,0.035,0.287,7.9943199193135e-107,"4","ID3"
4.24933475768544e-111,-1.79461747114695,0.106,0.417,9.47219210835662e-107,"4","MSRB2"
5.28764571867265e-111,-1.88358318189871,0.185,0.483,1.17866910714932e-106,"4","CD9"
5.55378562619482e-111,-1.83220781841392,0.156,0.479,1.23799435393509e-106,"4","NANS"
7.52284960192376e-111,-1.72631500174767,0.062,0.35,1.67691840476482e-106,"4","TNFRSF1A"
9.96281333364998e-111,-3.17408321394041,0.013,0.262,2.22081072020392e-106,"4","CLIC4"
1.46579309697501e-110,-1.63082976020396,0.144,0.47,3.26739939246699e-106,"4","ATOX1"
1.59234629482085e-110,-3.77856295447041,0.01,0.256,3.54949912578516e-106,"4","TUBB6"
2.76162109608385e-110,-4.10627673662738,0.011,0.256,6.15592958528051e-106,"4","NUPR1"
4.5312184575129e-110,-2.96796511503803,0.057,0.322,1.0100539063642e-105,"4","SGK1"
5.22229209378442e-110,-1.77961466550916,0.056,0.339,1.16410113062549e-105,"4","RHOQ"
8.66231739656556e-110,1.69699040568042,0.291,0.104,1.93091717086843e-105,"4","SEPT1"
1.21595619482217e-109,-2.14885544440285,0.099,0.388,2.7104879538781e-105,"4","ATP1B1"
1.53024329152623e-109,1.83051733580297,0.17,0.037,3.41106532114112e-105,"4","SLFN12L"
2.22056657015312e-109,-2.02154245896394,0.133,0.422,4.94986494152832e-105,"4","TUBA1C"
4.96937753238939e-109,2.34516362589529,0.183,0.045,1.10772394574492e-104,"4","TCF7"
1.7117589318241e-108,-1.63163313548697,0.181,0.49,3.8156818349291e-104,"4","ZFP36L1"
3.11613088893685e-108,-1.84222291453254,0.232,0.528,6.94616736452914e-104,"4","ADIRF"
4.19424093785206e-108,-2.5501090533902,0.021,0.273,9.34938247456603e-104,"4","ITGB5"
5.81437584664389e-108,1.37934495793283,0.592,0.453,1.29608251997539e-103,"4","GSTK1"
7.80429169837059e-108,-1.67831886030024,0.142,0.452,1.73965466248379e-103,"4","HIF1A"
7.96686602765889e-108,-2.38882240744823,0.092,0.364,1.77589410622544e-103,"4","LGALS3BP"
1.78753471490748e-107,-1.84947591522183,0.1,0.398,3.98459363300026e-103,"4","HDLBP"
5.07214249217362e-107,-2.00368449633747,0.041,0.308,1.13063128293042e-102,"4","KLF10"
5.17337555558137e-107,-3.69810535268843,0.033,0.28,1.15319714509464e-102,"4","SPARC"
5.1747683707975e-107,1.54343094293732,0.207,0.053,1.15350761753447e-102,"4","ZAP70"
5.23799441732166e-107,-2.2526449354293,0.094,0.374,1.16760133556517e-102,"4","FBP1"
8.23554761529727e-107,-2.47721082552033,0.024,0.276,1.83578591892591e-102,"4","DRAM1"
1.04558686043761e-106,-2.80656386927372,0.031,0.285,2.33071767060148e-102,"4","LYN"
2.84393617832634e-106,-3.28170648647075,0.014,0.255,6.33941813510724e-102,"4","DUSP6"
3.08244645334594e-106,-2.32016761995796,0.026,0.279,6.87108138915344e-102,"4","ADAM9"
3.12289981889979e-106,-2.20293300497688,0.067,0.345,6.96125598630953e-102,"4","SOX4"
4.1952764074124e-106,-3.72601381705036,0.056,0.304,9.35169063976299e-102,"4","LYZ"
4.28030416277651e-106,-1.5720246743873,0.233,0.513,9.54122600924512e-102,"4","RTN4"
6.83905235606506e-106,-1.62588585717695,0.294,0.563,1.52449316069046e-101,"4","BRI3"
7.17054503030671e-106,1.26189097644835,0.248,0.074,1.59838619270567e-101,"4","STAT4"
9.44780349975183e-106,-1.55425409269372,0.19,0.502,2.10600987812968e-101,"4","SDCBP"
1.73577829505069e-105,-1.62776736309847,0.227,0.511,3.8692233974975e-101,"4","CEBPB"
3.14031867592392e-105,1.3555952445796,0.277,0.092,7.00008436050202e-101,"4","SYTL1"
3.27905837987544e-105,-1.59035166981256,0.194,0.516,7.30934903458034e-101,"4","YWHAE"
3.95160900613107e-105,-3.39458325633767,0.013,0.251,8.80853163556678e-101,"4","TGM2"
6.38353671198488e-105,0.48025800779874,0.962,0.867,1.42295416846855e-100,"4","NACA"
6.57021814410133e-105,1.68994543954222,0.216,0.06,1.46456732650163e-100,"4","CCDC88C"
6.83708395760451e-105,-4.12111810758234,0.022,0.262,1.52405438498962e-100,"4","MAFB"
1.15214763534163e-104,-2.61409771057227,0.05,0.308,2.56825229394003e-100,"4","SLC39A8"
1.54760222591857e-104,-3.67014479342996,0.024,0.266,3.44976012179507e-100,"4","TNFRSF12A"
1.66929329894667e-104,-3.35462923989145,0.011,0.247,3.72102169268203e-100,"4","OSBPL1A"
1.96216609896596e-104,-3.66524864448589,0.01,0.245,4.37386445120502e-100,"4","CXADR"
2.83772821945309e-104,0.508285546749733,0.948,0.881,6.32557997398289e-100,"4","RACK1"
2.86150523077191e-104,1.73549247859734,0.234,0.072,6.37858130991365e-100,"4","SELL"
3.58967142645636e-104,-1.51273347342973,0.108,0.408,8.00173657671386e-100,"4","ATP2B1"
2.90205841469053e-103,1.33874661064742,0.435,0.22,6.46897841218665e-99,"4","STK17A"
4.76234648006556e-103,-1.77125978701648,0.159,0.442,1.06157465387141e-98,"4","CD151"
5.01846718634446e-103,-2.54078141146024,0.07,0.329,1.11866652050804e-98,"4","MGST1"
6.88444312152753e-103,1.17831289482415,0.568,0.359,1.5346112162197e-98,"4","TSC22D3"
8.35521060682342e-103,-1.8922147238827,0.057,0.327,1.86245999636701e-98,"4","SLC39A1"
1.08948140240342e-102,-3.95494026213043,0.024,0.259,2.42856299409746e-98,"4","SPI1"
1.14633397706878e-102,-1.71902292651111,0.078,0.36,2.55529306828402e-98,"4","RRAS"
4.88084388828246e-102,0.745406823025194,0.416,0.175,1.08798891113704e-97,"4","GZMB"
5.98375868606003e-102,0.902992919397086,0.688,0.549,1.33383964870964e-97,"4","ARL6IP5"
7.56191087781756e-102,-2.71980940166814,0.016,0.252,1.68562555377431e-97,"4","IL13RA1"
1.02370674026615e-101,-2.47292733809014,0.017,0.255,2.28194469472728e-97,"4","DSC2"
1.61836298924514e-101,-1.81370635270134,0.084,0.366,3.60749293932635e-97,"4","IER5L"
3.86069296338101e-101,-3.21372626094823,0.017,0.251,8.60587068467261e-97,"4","TGFBI"
4.87283739289324e-101,0.578071885009079,0.958,0.853,1.08620418324983e-96,"4","RPL12"
1.06139297577037e-100,-1.48239059673954,0.115,0.415,2.36595108228973e-96,"4","CLTC"
1.12568535986404e-100,-1.78752570720309,0.077,0.355,2.50926523567294e-96,"4","GRINA"
1.32749556539873e-100,-3.64019549692182,0.056,0.301,2.9591203648303e-96,"4","CFD"
3.7643087829582e-100,-2.32276664601872,0.098,0.361,8.39102070809213e-96,"4","TPM1"
9.37762827467949e-100,-2.99851145511824,0.013,0.242,2.0903671187088e-95,"4","IFIT3"
1.2842504831166e-99,0.709551357540155,0.79,0.666,2.86272275191522e-95,"4","HNRNPA1"
1.49956708499474e-99,-3.6112181053308,0.033,0.266,3.34268498916177e-95,"4","MS4A6A"
2.68732633135345e-99,-4.5686065147935,0.006,0.227,5.99031912521997e-95,"4","MEF2C"
2.762762996255e-99,0.546014835814639,0.939,0.823,6.15847499495203e-95,"4","RPS13"
3.06746784857284e-99,-1.70693874369703,0.087,0.365,6.83769258125371e-95,"4","RNF130"
5.46179090066989e-99,-1.8773883843322,0.056,0.317,1.21748780966832e-94,"4","SLC16A3"
6.13344814365012e-99,-2.20776432475465,0.052,0.309,1.36720692570105e-94,"4","TCEAL3"
6.41970473197906e-99,-2.51176353012181,0.024,0.262,1.43101638180545e-94,"4","RBM47"
1.25647742078629e-98,-2.32445233886072,0.136,0.406,2.80081381867473e-94,"4","HLA-DQB1"
1.27157236790343e-98,2.46603239969212,0.095,0.012,2.83446196529355e-94,"4","SCML4"
1.40336335341216e-98,-4.3953782558392,0.084,0.323,3.12823725109104e-94,"4","C3"
1.5541974265936e-98,-1.53399923573235,0.27,0.532,3.46446148361979e-94,"4","TUBB"
3.7324060627919e-98,-2.41836687477308,0.033,0.274,8.31990635456943e-94,"4","CCDC88A"
9.624768572983e-98,-3.7356698031995,0.005,0.223,2.14545716260364e-93,"4","TMEM37"
2.5034057537748e-97,-3.86503148832532,0.011,0.233,5.58034176573942e-93,"4","IFIT1"
3.33619934464221e-97,-2.12727603324472,0.107,0.376,7.43672195914196e-93,"4","BEX3"
3.53388969061796e-97,-2.99028068213143,0.017,0.245,7.8773935093565e-93,"4","FAM114A1"
3.7409513568843e-97,-3.62293477315129,0.103,0.345,8.33895466963079e-93,"4","MARCO"
6.94805281218354e-97,-1.69243168359721,0.063,0.327,1.54879045236383e-92,"4","PLIN3"
7.58205128492299e-97,-3.59135634235987,0.011,0.232,1.69011505192218e-92,"4","GPNMB"
7.67390637927784e-97,-2.34237846418713,0.029,0.266,1.71059047100482e-92,"4","CREG1"
8.97513576775184e-97,-3.67282627541216,0.102,0.34,2.00064751398956e-92,"4","S100A8"
9.26632721471376e-97,0.777138659935826,0.873,0.722,2.06555699943184e-92,"4","EEF1B2"
1.02046032098048e-96,-3.21629433377067,0.152,0.382,2.27470810149759e-92,"4","AIF1"
1.15353117358947e-96,-2.16475223286001,0.037,0.281,2.5713363390483e-92,"4","MGST2"
1.51486899699529e-96,-3.63602753169454,0.008,0.225,3.3767944812022e-92,"4","ZNF503"
2.36980204086525e-96,-2.62170011562567,0.024,0.256,5.28252572929273e-92,"4","TCEAL9"
2.64905121025954e-96,-2.73454480926931,0.017,0.243,5.90500005278955e-92,"4","EPS8"
4.11019593469622e-96,-3.20432765686519,0.267,0.496,9.16203775803135e-92,"4","HLA-DRA"
5.22039446958965e-96,-1.74122731350665,0.066,0.328,1.16367813121623e-91,"4","MTSS1"
1.64136391313668e-95,-2.34559831248205,0.019,0.247,3.65876429877298e-91,"4","HOMER3"
4.51935927820828e-95,-1.81358287438145,0.055,0.308,1.00741037670541e-90,"4","ARHGAP18"
4.73757909440368e-95,-2.79576684982578,0.022,0.249,1.05605375593352e-90,"4","PLBD1"
5.2734764733125e-95,-3.45531101125618,0.195,0.438,1.17551064066609e-90,"4","APOE"
5.28063689051182e-95,-2.67908472471686,0.021,0.248,1.17710676926399e-90,"4","SHTN1"
5.64348093123936e-95,-1.77186800199777,0.117,0.397,1.25798833438257e-90,"4","PSMB5"
7.65606466555991e-95,-0.557015946667671,0.935,0.909,1.70661337459996e-90,"4","MYL6"
1.47730458784252e-94,-3.03479706368299,0.034,0.265,3.29305965675975e-90,"4","MYL9"
2.05098502974472e-94,-1.55811615624098,0.258,0.528,4.57185072980395e-90,"4","TUBA1A"
2.06316252425035e-94,-1.83791548298771,0.039,0.281,4.59899558280645e-90,"4","QSOX1"
2.22172927677503e-94,-2.90464468891556,0.013,0.233,4.95245673085922e-90,"4","HNMT"
2.40554436827899e-94,-3.03673250442276,0.029,0.256,5.36219895133069e-90,"4","CPE"
3.16060806854591e-94,1.36400329804146,0.489,0.302,7.04531144559569e-90,"4","PPP2R5C"
3.50714640661788e-94,-2.06522449256704,0.034,0.272,7.81778005499192e-90,"4","GCA"
3.61620023399944e-94,-1.4838315340812,0.086,0.357,8.06087194160815e-90,"4","NFIC"
3.828204028762e-94,-2.0211664138558,0.031,0.267,8.53344960051337e-90,"4","ASPH"
3.97428752197625e-94,-1.75342693002449,0.073,0.337,8.85908431523726e-90,"4","HEBP1"
4.48530494020945e-94,-5.19583517239026,0.015,0.227,9.99819324222088e-90,"4","CALD1"
5.22857546417597e-94,-3.73103316158349,0.005,0.216,1.16550175671946e-89,"4","SIRPA"
2.15881341447852e-93,-3.31140440430644,0.013,0.23,4.81221098221408e-89,"4","CKAP4"
2.52440736126722e-93,2.54625174474064,0.177,0.049,5.62715644900076e-89,"4","RCAN3"
3.05335158125496e-93,-2.08961878690584,0.037,0.275,6.80622600977544e-89,"4","PDLIM5"
5.53595881010977e-93,-3.42142240767002,0.045,0.268,1.23402057836157e-88,"4","VSIG4"
5.75858036791883e-93,-2.18525380206133,0.037,0.272,1.28364514981279e-88,"4","OAS1"
6.31082480089537e-93,-3.42367835345355,0.041,0.263,1.40674595636759e-88,"4","CYBB"
1.18715387975016e-92,-4.30753142753078,0.004,0.211,2.64628471335108e-88,"4","SLC7A7"
1.8916323093266e-92,-1.27415332797497,0.323,0.595,4.21663758071992e-88,"4","CLTA"
2.21249640649888e-92,-3.72152430248825,0.085,0.313,4.93187573972666e-88,"4","MGP"
2.64072886024612e-92,-2.16040405911849,0.027,0.254,5.88644870237463e-88,"4","GAA"
2.67717563608061e-92,-2.29191865384331,0.023,0.247,5.96769221038728e-88,"4","PLXNB2"
3.79425131420105e-92,-2.75421747356341,0.015,0.231,8.45776560448557e-88,"4","GAS6"
3.80741032073402e-92,-3.11083061733457,0.013,0.228,8.4870983459482e-88,"4","PPIC"
4.27720529589248e-92,-2.58715464571098,0.147,0.401,9.53431832507393e-88,"4","FABP5"
4.60376301882575e-92,-5.75029597704689,0.016,0.225,1.02622481452645e-87,"4","UPK3B"
6.0561138275999e-92,-3.14372916096813,0.019,0.237,1.34996833331029e-87,"4","TMEM98"
1.41499010627284e-91,-2.38979439817038,0.017,0.236,3.1541544458928e-87,"4","MPZL1"
1.73410053261275e-91,-4.7286991217671,0.025,0.238,3.86548349724707e-87,"4","RARRES1"
1.9243593478481e-91,-1.72056348517676,0.196,0.45,4.28958942228821e-87,"4","IFI6"
2.11634397757236e-91,4.46297998030832,0.065,0.005,4.71754236040655e-87,"4","SLAMF1"
3.658136253668e-91,-2.21672935248687,0.029,0.255,8.15435152305135e-87,"4","GNS"
4.06095671842081e-91,1.91753577406655,0.223,0.074,9.05227862103184e-87,"4","GIMAP1"
4.18320250947027e-91,-2.19088211217039,0.077,0.328,9.32477671386019e-87,"4","CXXC5"
4.47449656946512e-91,-3.18418303854978,0.017,0.233,9.9741003029947e-87,"4","FCGR2A"
4.85417634236455e-91,0.532390378965671,0.365,0.141,1.08204444847648e-86,"4","CD247"
7.08019870413668e-91,-4.67690027431835,0.08,0.302,1.57824709313911e-86,"4","SLPI"
8.21808917825243e-91,1.9094017362118,0.122,0.023,1.83189425872425e-86,"4","LINC00861"
1.08437940994203e-90,-2.11140997141737,0.097,0.358,2.41719014270178e-86,"4","CTTN"
1.09177228268436e-90,-2.67206673898755,0.013,0.225,2.43366959533171e-86,"4","LTBR"
1.82129442653038e-90,-1.74406246588043,0.096,0.364,4.05984740617888e-86,"4","MORF4L2"
2.70659463901131e-90,-5.4921633368604,0.004,0.206,6.03327010982011e-86,"4","PDPN"
4.055578622315e-90,0.31939622163308,0.982,0.956,9.04029030700236e-86,"4","RPS24"
4.31802293563948e-90,-4.48489993115956,0.041,0.255,9.62530492583396e-86,"4","ID1"
4.44252403954851e-90,-1.36245017081976,0.78,0.778,9.90283033655758e-86,"4","NEAT1"
4.80229593877065e-90,-3.80631728674003,0.124,0.348,1.07047978771137e-85,"4","C1QC"
4.87933075146088e-90,-1.5503405600846,0.08,0.341,1.08765161780814e-85,"4","TBC1D1"
5.8092281927756e-90,-4.16423208776792,0.02,0.23,1.29493505645161e-85,"4","TPM2"
6.10295275097659e-90,-1.48403219190657,0.169,0.455,1.36040919772019e-85,"4","YWHAH"
7.14219179475872e-90,-4.67759978549412,0.022,0.23,1.59206597296967e-85,"4","NNMT"
9.28608184593837e-90,-2.86019543919763,0.046,0.271,2.06996050427812e-85,"4","S100A16"
1.41034386247699e-89,-1.67162528866426,0.079,0.338,3.14379750384745e-85,"4","SCCPDH"
1.78189876936032e-89,-1.52487734418658,0.113,0.386,3.9720305467811e-85,"4","NINJ1"
2.05211772998195e-89,-3.18125162770245,0.019,0.232,4.57437563190277e-85,"4","FGL2"
2.05641716948984e-89,0.666679488492006,0.817,0.694,4.5839595125098e-85,"4","RPL4"
2.58140532728619e-89,-2.89619293833769,0.01,0.218,5.75421061505365e-85,"4","ATP6V0A1"
3.09381824266149e-89,0.530733215850252,0.978,0.757,6.89643024471673e-85,"4","MT-ND5"
5.29476812418111e-89,-4.13434715294356,0.006,0.208,1.18025676256121e-84,"4","TCF4"
6.17854876731854e-89,-1.86105668501587,0.111,0.368,1.37726030572298e-84,"4","SOD2"
1.13335465713778e-88,-5.32362490019934,0.003,0.201,2.52636086622582e-84,"4","FILIP1L"
1.15730573444911e-88,-1.68279651269662,0.062,0.309,2.57975021266051e-84,"4","COPRS"
1.3544952717241e-88,-1.46721415430929,0.049,0.289,3.0193054102002e-84,"4","FUCA2"
1.40923514764312e-88,-1.50861165937835,0.058,0.305,3.14132606761129e-84,"4","SIL1"
1.5079244552932e-88,-2.22633300599827,0.054,0.29,3.36131440329407e-84,"4","S100A13"
2.1258536508031e-88,2.43375731469738,0.122,0.024,4.7387403730052e-84,"4","TRG-AS1"
2.21547191157977e-88,-1.69603708279584,0.081,0.338,4.93850843810247e-84,"4","TM2D2"
2.5637110050329e-88,-4.86759578080837,0.016,0.22,5.71476820131883e-84,"4","COL1A1"
4.21676989404927e-88,1.07475573747185,0.604,0.468,9.39960177082522e-84,"4","ANKRD12"
5.37478995158968e-88,-3.83864729946971,0.005,0.205,1.19809442810886e-83,"4","EVI5"
6.28565187547304e-88,-1.28658933432734,0.115,0.392,1.40113465956169e-83,"4","BNIP3L"
7.37568597210508e-88,-2.81156386017658,0.01,0.215,1.64411416004194e-83,"4","PTGR1"
7.60741367852829e-88,-4.81036348776672,0.037,0.245,1.69576858308074e-83,"4","RARRES2"
8.46762907299376e-88,-3.23106188933357,0.008,0.21,1.88751919666104e-83,"4","SLC7A8"
8.78027194578788e-88,-5.01285579775973,0.03,0.235,1.95721041943558e-83,"4","C1R"
1.2668972502301e-87,0.545273047916979,0.934,0.837,2.82404066048791e-83,"4","RPS5"
1.46896126697418e-87,-1.49440870702003,0.125,0.397,3.27446156021214e-83,"4","PRDX4"
1.93279827275595e-87,-1.44052767352482,0.183,0.47,4.3084006298003e-83,"4","MLEC"
2.43732088767702e-87,3.34659780889492,0.075,0.008,5.43303199072084e-83,"4","TTC16"
2.56947882033581e-87,-2.49149959407017,0.016,0.225,5.72762523841056e-83,"4","CORO1C"
2.77483802737329e-87,-1.91721772030294,0.063,0.302,6.1853914468178e-83,"4","IFNGR2"
3.19287512953437e-87,-1.46025948734266,0.086,0.344,7.11723795124507e-83,"4","PRDX3"
3.70609274494066e-87,-2.2770921321839,0.085,0.319,8.26125133774722e-83,"4","HLA-DMA"
3.79752905217048e-87,-1.38685601110635,0.229,0.526,8.46507201019322e-83,"4","COMT"
4.60299297098302e-87,-3.06550282407748,0.02,0.229,1.02605316316182e-82,"4","IL1R1"
4.82039026096519e-87,-4.49940540114719,0.022,0.225,1.07451319307175e-82,"4","C1S"
5.13888562530923e-87,-4.45144745497659,0.008,0.206,1.14550899473768e-82,"4","CFI"
5.3561590897124e-87,-1.42563955732629,0.09,0.351,1.19394142268779e-82,"4","PPP1R15A"
7.07598558488289e-87,4.12774410989235,0.052,0.003,1.57730794672624e-82,"4","UBASH3A"
8.30298780714688e-87,-2.09403379607483,0.123,0.372,1.85081901209111e-82,"4","IGFBP2"
9.36460894473725e-87,-4.18998488014031,0.011,0.212,2.08746497987138e-82,"4","CSF1R"
1.0001958041629e-86,-3.59370890020465,0.039,0.249,2.22953646705952e-82,"4","CD163"
1.17363565710465e-86,-3.44418751372508,0.045,0.256,2.61615124325197e-82,"4","IGFBP4"
1.76684879199835e-86,-1.52189465021051,0.051,0.288,3.93848264224352e-82,"4","SNX9"
3.78885009450175e-86,-3.52972324130512,0.035,0.247,8.44572574565385e-82,"4","WFDC2"
4.0338934485433e-86,-1.34860277180545,0.082,0.339,8.99195188614786e-82,"4","CUX1"
4.69569249966363e-86,-1.00466885197658,0.927,0.941,1.04671681510002e-81,"4","GNAS"
5.44884564868696e-86,-1.55619601394881,0.052,0.288,1.21460218354881e-81,"4","MAN1A1"
6.73704125879366e-86,-1.86172769042952,0.129,0.391,1.50175386699769e-81,"4","PPFIA1"
1.74094326040285e-85,-1.87076059879112,0.037,0.26,3.88073662176398e-81,"4","APP"
2.06892228509187e-85,-4.05223608431889,0.02,0.222,4.61183466569829e-81,"4","PTGIS"
2.1117475325127e-85,-1.43991235514451,0.088,0.343,4.70729642472405e-81,"4","PLSCR1"
2.33254315392511e-85,-1.40623304050569,0.179,0.469,5.19947194441446e-81,"4","TXNDC17"
2.56213905374896e-85,-3.00803017538853,0.027,0.237,5.71126416471181e-81,"4","ANXA3"
2.61032208751597e-85,-3.61611465197027,0.031,0.237,5.81866896528185e-81,"4","SLC11A1"
2.67164343505395e-85,0.576968726332127,0.869,0.749,5.95536038107877e-81,"4","RPL22"
3.03127642939263e-85,-1.80934884747784,0.081,0.326,6.75701828875911e-81,"4","LMO4"
3.19318419278643e-85,-1.78513785289358,0.109,0.364,7.11792688414024e-81,"4","GALNT1"
3.20749779579472e-85,-1.92587798501602,0.055,0.289,7.14983333660602e-81,"4","SPATS2L"
3.37687337919494e-85,-2.48985063028993,0.019,0.225,7.52738844956344e-81,"4","KLF4"
4.52944986594016e-85,-3.61041337324544,0.012,0.211,1.00965966961672e-80,"4","EFEMP1"
4.68300892251159e-85,1.17124600358142,0.597,0.48,1.04388951891706e-80,"4","ITGB1"
6.19718854983149e-85,2.63735412530799,0.138,0.032,1.38141529964294e-80,"4","MIAT"
