"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.49336892611048e-16,0.376982858615437,0.04,0.007,1.00161686731929e-11,"5","DOK7"
4.55088053561882e-19,0.376794753176664,0.211,0.087,1.01443678019479e-14,"5","STAM2"
5.6609263389604e-06,0.376686552999775,0.034,0.011,0.126187709021766,"5","ACOT1"
1.14678430171106e-11,0.376686115755499,0.227,0.117,2.55629688694413e-07,"5","CYREN"
5.10999296699294e-14,0.376622702342178,0.261,0.137,1.1390685322724e-09,"5","QPRT"
3.21488096754066e-20,0.376605850630783,0.37,0.184,7.16629116474488e-16,"5","CCNC"
2.95273771198511e-15,0.376229813787844,0.567,0.37,6.58194763378601e-11,"5","TMEM230"
0.000544598386569335,0.375694381135828,0.014,0.004,1,"5","HSPB9"
0.000121386758692339,0.37526581197926,0.047,0.021,1,"5","PALB2"
1.02047250330706e-24,0.375259742627069,0.5,0.292,2.27473525712177e-20,"5","DERL1"
1.44613920643176e-09,0.375042239474002,0.449,0.293,3.22358890505703e-05,"5","DCTN2"
2.08977088720001e-18,0.374886753279476,0.464,0.265,4.65830828465753e-14,"5","ARL1"
2.79095697954036e-24,0.374741287891251,0.209,0.078,6.22132220309343e-20,"5","ZNF664"
7.70257176867216e-23,0.374691029544311,0.429,0.22,1.71698027295471e-18,"5","AAMP"
3.01169132518882e-20,0.374574647962478,0.336,0.161,6.7133611329784e-16,"5","SBNO1"
5.87048048767598e-07,0.374552104304533,0.146,0.08,0.0130858880550785,"5","ARL6IP6"
1.79815853815687e-18,0.374549707191674,0.453,0.255,4.00827519740548e-14,"5","BCAS2"
2.46528493895236e-15,0.374461655084011,0.077,0.022,5.49536665741871e-11,"5","MROH6"
2.10571917339114e-05,0.374351432943273,0.022,0.006,0.469385860940619,"5","DACT2"
8.20250914439192e-15,0.374237344032101,0.255,0.125,1.8284213133764e-10,"5","COX11"
5.79970700050421e-68,0.374052571872797,0.134,0.017,1.29281268748239e-63,"5","MREG"
1.11761551709819e-52,0.372981126211387,0.047,0.002,2.49127674916357e-48,"5","POU6F2"
0.00473409826509516,0.37283057143852,0.275,0.202,1,"5","PITPNA"
1.27603992608678e-07,0.372645526790889,0.083,0.036,0.00284442059924003,"5","ENPP5"
1.57960180648581e-20,0.37234331912558,0.314,0.146,3.52109038683751e-16,"5","KIAA0232"
